question,gold_answer,sentence,span,prompt_sent_to_llm,llm_answer,QID_gold,type_gold,qid_gold_true,linked_qid,match,TP,FP,FN,entity_type,TN,precision,recall,f1
What is the occupation of Mr. ARTHUR SOMERVELL?,composer; music educator,"Mr. ARTHUR SOMERVELL gave a concert of his own compositions, at St. James's Hail, on the 7th ult.. at which he played, with Mr. Leonard Borwick, a set of Variations for two pianofortes on an original theme.",Mr. ARTHUR SOMERVELL,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. ARTHUR SOMERVELL""
Sentence: ""Mr. ARTHUR SOMERVELL gave a concert of his own compositions, at St. James's Hail, on the 7th ult.. at which he played, with Mr. Leonard Borwick, a set of Variations for two pianofortes on an original theme.""
Question: ""What is the occupation of Mr. ARTHUR SOMERVELL?""

Answer:",composer; pianist,Q4800330,person,Q36834;Q16145150,Q36834;Q486748,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. Leonard Borwick?,pianist,"Mr. ARTHUR SOMERVELL gave a concert of his own compositions, at St. James's Hail, on the 7th ult.. at which he played, with Mr. Leonard Borwick, a set of Variations for two pianofortes on an original theme.",Mr. Leonard Borwick,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Leonard Borwick""
Sentence: ""Mr. ARTHUR SOMERVELL gave a concert of his own compositions, at St. James's Hail, on the 7th ult.. at which he played, with Mr. Leonard Borwick, a set of Variations for two pianofortes on an original theme.""
Question: ""What is the occupation of Mr. Leonard Borwick?""

Answer:",pianist; composer,Q376085,person,Q486748,Q486748;Q36834,1,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Schumann?,writer; composer; conductor; pianist; music critic; musicologist; music educator,"A very worthy local organisation, the Amateur Orchestral Society, under the able direction of Mr. Ralph Horner, is Schumann’s “Advent Hymn.” again in full activity, rehearsing for its Concert to take place this month.",Schumann,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Schumann""
Sentence: ""A very worthy local organisation, the Amateur Orchestral Society, under the able direction of Mr. Ralph Horner, is Schumann’s “Advent Hymn.” again in full activity, rehearsing for its Concert to take place this month.""
Question: ""What is the occupation of Schumann?""

Answer:",composer; pianist; conductor,Q7351,person,Q36180;Q36834;Q158852;Q486748;Q1350157;Q14915627;Q16145150,Q36834;Q486748;Q228422,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. George William Warren?,composer; organist,"On the evening of Sunday, the 3rd ult., a special Service was held in St. George’s Church, Stuyvesant Square, in commemoration of the twenty - fifth anniversary of Mr. George William Warren as organist of St. Thomas’s Church.",Mr. George William Warren,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. George William Warren""
Sentence: ""On the evening of Sunday, the 3rd ult., a special Service was held in St. George’s Church, Stuyvesant Square, in commemoration of the twenty - fifth anniversary of Mr. George William Warren as organist of St. Thomas’s Church.""
Question: ""What is the occupation of Mr. George William Warren?""

Answer:",organist,Q20726537,person,Q36834;Q765778,Q765778,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Madame Viardot?,composer; pianist; opera vocal coach; opera singer,"Madame Viardot, too, must be noticed for the extraordinary fluency and fire she displayed in the unheard - of bravura from Graun’s Britannieus, and Herr Reichardt for his graceful and finished singing in Mozart’s “Dalla sua pace.”",Madame Viardot,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Madame Viardot""
Sentence: ""Madame Viardot, too, must be noticed for the extraordinary fluency and fire she displayed in the unheard - of bravura from Graun’s Britannieus, and Herr Reichardt for his graceful and finished singing in Mozart’s “Dalla sua pace.”""
Question: ""What is the occupation of Madame Viardot?""

Answer:",singers; operatic singer; concert singer,Q122998,person,Q36834;Q486748;Q2350126;Q2865819,Q2865819;Q1783698,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Graun?,composer; opera singer,"Madame Viardot, too, must be noticed for the extraordinary fluency and fire she displayed in the unheard - of bravura from Graun’s Britannieus, and Herr Reichardt for his graceful and finished singing in Mozart’s “Dalla sua pace.”",Graun,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Graun""
Sentence: ""Madame Viardot, too, must be noticed for the extraordinary fluency and fire she displayed in the unheard - of bravura from Graun’s Britannieus, and Herr Reichardt for his graceful and finished singing in Mozart’s “Dalla sua pace.”""
Question: ""What is the occupation of Graun?""

Answer:",composer; singer; performer; musician,Q161208,person,Q36834;Q2865819,Q36834;Q177220;Q11615883;Q639669,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mozart?,composer; pianist; musician; organist; violinist; music educator,"Madame Viardot, too, must be noticed for the extraordinary fluency and fire she displayed in the unheard - of bravura from Graun’s Britannieus, and Herr Reichardt for his graceful and finished singing in Mozart’s “Dalla sua pace.”",Mozart,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mozart""
Sentence: ""Madame Viardot, too, must be noticed for the extraordinary fluency and fire she displayed in the unheard - of bravura from Graun’s Britannieus, and Herr Reichardt for his graceful and finished singing in Mozart’s “Dalla sua pace.”""
Question: ""What is the occupation of Mozart?""

Answer:",composer; pianist; keyboardist; conductor,Q254,person,Q36834;Q486748;Q639669;Q765778;Q1259917;Q16145150,Q36834;Q486748;Q1075651;Q228422,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Tchaikovsky?,composer; conductor; translator; pianist; music critic; university teacher; choreographer; librettist; music educator; autobiographer; diarist,"Mr. Arthur Bent’s orchestra is also announced to give two concerts on December 7, Tchaikovsky’s Serenade for The third concert by the Choral and Philstrings (Op. 48) and Bach’s Concerto for two violins and orchestra being the chief features.",Tchaikovsky,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Tchaikovsky""
Sentence: ""Mr. Arthur Bent’s orchestra is also announced to give two concerts on December 7, Tchaikovsky’s Serenade for The third concert by the Choral and Philstrings (Op. 48) and Bach’s Concerto for two violins and orchestra being the chief features.""
Question: ""What is the occupation of Tchaikovsky?""

Answer:",composer; conductor; virtuoso; concertmaster; pianist; musicologist; music educator,Q7315,person,Q36834;Q158852;Q333634;Q486748;Q1350157;Q1622272;Q2490358;Q8178443;Q16145150;Q18814623;Q18939491,Q36834;Q228422;Q214970;Q691031;Q486748;Q14915627;Q16145150,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Bach?,composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator,"Mr. Arthur Bent’s orchestra is also announced to give two concerts on December 7, Tchaikovsky’s Serenade for The third concert by the Choral and Philstrings (Op. 48) and Bach’s Concerto for two violins and orchestra being the chief features.",Bach,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Bach""
Sentence: ""Mr. Arthur Bent’s orchestra is also announced to give two concerts on December 7, Tchaikovsky’s Serenade for The third concert by the Choral and Philstrings (Op. 48) and Bach’s Concerto for two violins and orchestra being the chief features.""
Question: ""What is the occupation of Bach?""

Answer:",composer; violinist,Q1339,person,Q36834;Q158852;Q214970;Q691031;Q765778;Q1076502;Q1259917;Q2251335;Q5371902;Q14915627;Q16145150,Q36834;Q1259917,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mark Ilambourg?,composer; pianist,"At their first concert, under the direction of Dr. Bates, Mark Ilambourg will be the solo pianist, and the Norwich Choral Society will contribute Hugh Blair’s ‘Trafalgar,’ composed expressly for the Nelson centenary.",Mark Ilambourg,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mark Ilambourg""
Sentence: ""At their first concert, under the direction of Dr. Bates, Mark Ilambourg will be the solo pianist, and the Norwich Choral Society will contribute Hugh Blair’s ‘Trafalgar,’ composed expressly for the Nelson centenary.""
Question: ""What is the occupation of Mark Ilambourg?""

Answer:",solo pianist,Q1900092,person,Q36834;Q486748,,0,0,0,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Hugh Blair?,composer,"At their first concert, under the direction of Dr. Bates, Mark Ilambourg will be the solo pianist, and the Norwich Choral Society will contribute Hugh Blair’s ‘Trafalgar,’ composed expressly for the Nelson centenary.",Hugh Blair,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Hugh Blair""
Sentence: ""At their first concert, under the direction of Dr. Bates, Mark Ilambourg will be the solo pianist, and the Norwich Choral Society will contribute Hugh Blair’s ‘Trafalgar,’ composed expressly for the Nelson centenary.""
Question: ""What is the occupation of Hugh Blair?""

Answer:",composer; music director; musician,Q5930050,person,Q36834,Q36834;Q1198887;Q639669,1,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Nelson?,politician; naval officer,"At their first concert, under the direction of Dr. Bates, Mark Ilambourg will be the solo pianist, and the Norwich Choral Society will contribute Hugh Blair’s ‘Trafalgar,’ composed expressly for the Nelson centenary.",Nelson,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Nelson""
Sentence: ""At their first concert, under the direction of Dr. Bates, Mark Ilambourg will be the solo pianist, and the Norwich Choral Society will contribute Hugh Blair’s ‘Trafalgar,’ composed expressly for the Nelson centenary.""
Question: ""What is the occupation of Nelson?""

Answer:",admiral; naval officer,Q83235,person,Q82955;Q10669499,Q23024093;Q10669499,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Myr . Otto Goldschmidt?,composer; conductor; pianist; university teacher,"The performance of the work in St. James's Hall, under Myr. Otto Goldschmidt, had many good points, and Mr. Parry found no small part of a friendly audience willing to bestow applause.",Myr . Otto Goldschmidt,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Myr . Otto Goldschmidt""
Sentence: ""The performance of the work in St. James's Hall, under Myr. Otto Goldschmidt, had many good points, and Mr. Parry found no small part of a friendly audience willing to bestow applause.""
Question: ""What is the occupation of Myr . Otto Goldschmidt?""

Answer:",conductor; pianist,Q320046,person,Q36834;Q158852;Q486748;Q1622272,Q228422;Q486748,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. Parry?,composer; singer; pianist; stage actor,"The performance of the work in St. James's Hall, under Myr. Otto Goldschmidt, had many good points, and Mr. Parry found no small part of a friendly audience willing to bestow applause.",Mr. Parry,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Parry""
Sentence: ""The performance of the work in St. James's Hall, under Myr. Otto Goldschmidt, had many good points, and Mr. Parry found no small part of a friendly audience willing to bestow applause.""
Question: ""What is the occupation of Mr. Parry?""

Answer:",musician; conductor; singer; composer; music teacher; organist; choir master; pianist,Q6251304,person,Q36834;Q177220;Q486748;Q2259451,Q639669;Q228422;Q177220;Q36834;Q2675537;Q765778;Q42227156;Q486748,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Titian?,painter; visual artist; printmaker; architectural draftsperson; draftsperson,"Spagnoletti, the leader, the fine Roman lineaments of whose countenance should have been pourtrayed by a Titian or Vandyke, was the animating spirit of the orchestra.",Titian,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Titian""
Sentence: ""Spagnoletti, the leader, the fine Roman lineaments of whose countenance should have been pourtrayed by a Titian or Vandyke, was the animating spirit of the orchestra.""
Question: ""What is the occupation of Titian?""

Answer:",painter; artist,Q47551,person,Q1028181;Q3391743;Q11569986;Q14623005;Q15296811,Q1028181;Q847689,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Vandyke?,playwright; translator; dramaturge; court painter; painter; theatrical director; etcher; architectural draftsperson; draftsperson,"Spagnoletti, the leader, the fine Roman lineaments of whose countenance should have been pourtrayed by a Titian or Vandyke, was the animating spirit of the orchestra.",Vandyke,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Vandyke""
Sentence: ""Spagnoletti, the leader, the fine Roman lineaments of whose countenance should have been pourtrayed by a Titian or Vandyke, was the animating spirit of the orchestra.""
Question: ""What is the occupation of Vandyke?""

Answer:",artist; portrait painter,Q150679,person,Q214917;Q333634;Q487596;Q984276;Q1028181;Q3387717;Q10862983;Q14623005;Q15296811,Q847689;Q2180411,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Galuppi?,composer; conductor; organist,"Galuppi had the art of exciting to the utmust the emulation of his pupils, and produced, ir 1771, three eminent singers, La Rota, Pasqua Rossi, and Ortolani, lected by its present master, staf ef all emulation.",Galuppi,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Galuppi""
Sentence: ""Galuppi had the art of exciting to the utmust the emulation of his pupils, and produced, ir 1771, three eminent singers, La Rota, Pasqua Rossi, and Ortolani, lected by its present master, staf ef all emulation.""
Question: ""What is the occupation of Galuppi?""

Answer:",composer; music teacher; vocal coach; choir director; opera coach,Q208338,person,Q36834;Q158852;Q765778,Q36834;Q2675537;Q20971450;Q1076502;Q106807311,0,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Madame Novello?,opera singer,"The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.",Madame Novello,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Madame Novello""
Sentence: ""The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.""
Question: ""What is the occupation of Madame Novello?""

Answer:",soprano; singer,Q4322567,person,Q2865819,Q177220,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Miss Dolby?,composer; opera singer; music educator,"The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.",Miss Dolby,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Miss Dolby""
Sentence: ""The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.""
Question: ""What is the occupation of Miss Dolby?""

Answer:",singer; vocalist,Q4164386,person,Q36834;Q2865819;Q16145150,Q177220;Q2643890,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. Sims Reeves?,opera singer,"The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.",Mr. Sims Reeves,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Sims Reeves""
Sentence: ""The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.""
Question: ""What is the occupation of Mr. Sims Reeves?""

Answer:",tenor; operatic singer; concert singer,Q7521239,person,Q2865819,Q98834046;Q2865819;Q1783698,1,1,0,0,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Mr. Weiss?,composer; opera singer,"The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.",Mr. Weiss,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Mr. Weiss""
Sentence: ""The quartets from Rigoletto and Oberon, both excellent specimens of their widely different schools, could hardly have been intrusted to more competent artists than Madame Novello, Miss Dolby, Mr. Sims Reeves, and Mr. Weiss.""
Question: ""What is the occupation of Mr. Weiss?""

Answer:",singer; tenor; musician,Q8022239,person,Q36834;Q2865819,Q177220;Q98834046;Q639669,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
What is the occupation of Rev. Mr. Liston?,musical instrument maker,"My remarks on the major and minor semitones, in the Harmonicon for October, have produced an answer, in your Number for February, by the Rev. Mr. Liston, the inventor of the Euharmonic Organ.",Rev. Mr. Liston,"Your task is to determine the occupation(s) of a given person occurring in a given sentence. Your answer MUST consist solely of a semicolon-separated list of occupation(s) (e.g., ""occupation1; occupation2; ..."") with no extra text. NOTE: The example below is for demonstration purposes only and should not influence your answer.

Example (for demonstration only):
Given the person ""Bach"" occurring in the sentence ""... selections from the works of Bach, Handel, Mendelssohn..."",
answer the following question: ""What is the occupation of Bach?""
Answer: composer; conductor; virtuoso; concertmaster; organist; choir director; violinist; school teacher; harpsichordist; musicologist; music educator

Now, given the following inputs:
Person: ""Rev. Mr. Liston""
Sentence: ""My remarks on the major and minor semitones, in the Harmonicon for October, have produced an answer, in your Number for February, by the Rev. Mr. Liston, the inventor of the Euharmonic Organ.""
Question: ""What is the occupation of Rev. Mr. Liston?""

Answer:",reverend; musician; organ builder; music theorist,Q5724966,person,Q1955150,Q639669;Q1937431;Q16031530,0,0,1,1,QID,0,0.7747093023255814,0.6263219741480611,0.6926575698505523
